customer_id,nombre,ciudad,segmento,fecha_registro
C01707,Cliente 1707,Guayaquil,Retail,2023-05-22
C01708,Cliente 1708,Quito,VIP,2022-09-07
C01709,Cliente 1709,Montecristi,VIP,2022-03-21
C01710,Cliente 1710,Quito,VIP,2021-09-22
C01711,Cliente 1711,Montecristi,Mayorista,2022-10-26
C01712,Cliente 1712,Portoviejo,Mayorista,2021-05-04
C01713,Cliente 1713,Guayaquil,VIP,2021-11-05
C01714,Cliente 1714,Guayaquil,Mayorista,2023-02-20
C01715,Cliente 1715,Manta,Retail,2023-04-01
C01716,Cliente 1716,Portoviejo,VIP,2023-11-30
C01717,Cliente 1717,Portoviejo,Retail,2021-07-21
C01718,Cliente 1718,Montecristi,VIP,2023-03-26
C01719,Cliente 1719,Montecristi,VIP,2021-06-12
C01720,Cliente 1720,Quito,VIP,2022-12-29
C01721,Cliente 1721,Quito,Corporativo,2021-06-24
C01722,Cliente 1722,Portoviejo,VIP,2022-09-26
C01723,Cliente 1723,Cuenca,VIP,2023-12-17
C01724,Cliente 1724,Montecristi,Corporativo,2022-09-04
C01725,Cliente 1725,Cuenca,Corporativo,2021-09-12
C01726,Cliente 1726,Manta,VIP,2023-10-25
C01727,Cliente 1727,Manta,VIP,2021-12-08
C01728,Cliente 1728,Portoviejo,Corporativo,2023-07-22
C01729,Cliente 1729,Cuenca,Retail,2021-05-24
C01730,Cliente 1730,Cuenca,Retail,2021-01-25
C01731,Cliente 1731,Quito,Retail,2022-08-17
C01732,Cliente 1732,Cuenca,Retail,2022-04-02
C01733,Cliente 1733,Cuenca,Retail,2022-01-28
C01734,Cliente 1734,Quito,VIP,2021-05-16
C01735,Cliente 1735,Quito,Corporativo,2022-02-22
C01736,Cliente 1736,Guayaquil,Mayorista,2022-05-08
C01737,Cliente 1737,Montecristi,Corporativo,2023-10-21
C01738,Cliente 1738,Manta,VIP,2022-07-17
C01739,Cliente 1739,Cuenca,Retail,2023-01-20
C01740,Cliente 1740,Montecristi,Retail,2022-05-14
C01741,Cliente 1741,Quito,Retail,2022-05-24
C01742,Cliente 1742,Cuenca,Retail,2023-04-17
C01743,Cliente 1743,Guayaquil,Mayorista,2022-06-11
C01744,Cliente 1744,Guayaquil,Corporativo,2022-06-05
C01745,Cliente 1745,Montecristi,Retail,2023-12-03
C01746,Cliente 1746,Cuenca,Mayorista,2023-01-09
C01747,Cliente 1747,Guayaquil,Mayorista,2021-07-01
C01748,Cliente 1748,Montecristi,Mayorista,2022-07-15
C01749,Cliente 1749,Portoviejo,Retail,2021-04-13
C01750,Cliente 1750,Manta,Mayorista,2022-01-29
C01751,Cliente 1751,Quito,VIP,2023-02-20
C01752,Cliente 1752,Portoviejo,VIP,2021-11-08
C01753,Cliente 1753,Portoviejo,Corporativo,2023-01-24
C01754,Cliente 1754,Montecristi,Corporativo,2023-09-12
C01755,Cliente 1755,Manta,Mayorista,2023-05-09
C01756,Cliente 1756,Quito,VIP,2021-05-26
C01757,Cliente 1757,Quito,Mayorista,2022-04-24
C01758,Cliente 1758,Montecristi,VIP,2021-11-15
C01759,Cliente 1759,Guayaquil,Mayorista,2021-05-05
C01760,Cliente 1760,Quito,Retail,2021-01-10
C01761,Cliente 1761,Quito,VIP,2022-05-20
C01762,Cliente 1762,Cuenca,Retail,2022-03-26
C01763,Cliente 1763,Cuenca,Corporativo,2023-06-16
C01764,Cliente 1764,Cuenca,Corporativo,2021-07-31
C01765,Cliente 1765,Guayaquil,Corporativo,2022-02-14
C01766,Cliente 1766,Guayaquil,VIP,2023-06-14
C01767,Cliente 1767,Montecristi,Mayorista,2021-06-01
C01768,Cliente 1768,Cuenca,Corporativo,2022-11-28
C01769,Cliente 1769,Guayaquil,Retail,2022-12-29
C01770,Cliente 1770,Manta,Retail,2023-12-15
C01771,Cliente 1771,Manta,Retail,2021-09-11
C01772,Cliente 1772,Guayaquil,Mayorista,2021-07-02
C01773,Cliente 1773,Guayaquil,Mayorista,2022-05-31
C01774,Cliente 1774,Manta,Retail,2023-10-24
C01775,Cliente 1775,Cuenca,Mayorista,2023-09-07
C01776,Cliente 1776,Montecristi,Retail,2023-04-27
C01777,Cliente 1777,Cuenca,Mayorista,2023-07-09
C01778,Cliente 1778,Montecristi,Mayorista,2021-11-23
C01779,Cliente 1779,Montecristi,Mayorista,2023-05-19
C01780,Cliente 1780,Guayaquil,VIP,2022-08-01
C01781,Cliente 1781,Montecristi,VIP,2023-07-30
C01782,Cliente 1782,Quito,Corporativo,2022-06-14
C01783,Cliente 1783,Portoviejo,Retail,2022-07-23
C01784,Cliente 1784,Manta,VIP,2022-06-13
C01785,Cliente 1785,Guayaquil,Retail,2021-10-28
C01786,Cliente 1786,Guayaquil,Mayorista,2022-07-22
C01787,Cliente 1787,Manta,VIP,2021-07-13
C01788,Cliente 1788,Cuenca,VIP,2022-11-17
C01789,Cliente 1789,Montecristi,VIP,2023-01-01
C01790,Cliente 1790,Portoviejo,VIP,2023-05-24
C01791,Cliente 1791,Cuenca,Retail,2022-10-11
C01792,Cliente 1792,Montecristi,Corporativo,2021-07-11
C01793,Cliente 1793,Manta,Retail,2023-06-04
C01794,Cliente 1794,Cuenca,Corporativo,2023-08-10
C01795,Cliente 1795,Manta,VIP,2021-07-02
C01796,Cliente 1796,Montecristi,Retail,2023-03-03
C01797,Cliente 1797,Montecristi,VIP,2023-10-16
C01798,Cliente 1798,Portoviejo,Corporativo,2022-07-05
C01799,Cliente 1799,Cuenca,Retail,2021-10-22
C01800,Cliente 1800,Montecristi,VIP,2021-02-10
C01801,Cliente 1801,Quito,VIP,2021-04-27
C01802,Cliente 1802,Cuenca,Mayorista,2023-08-11
C01803,Cliente 1803,Quito,VIP,2023-12-26
C01804,Cliente 1804,Cuenca,Corporativo,2023-04-28
C01805,Cliente 1805,Montecristi,Corporativo,2022-02-18
C01806,Cliente 1806,Manta,Retail,2021-10-03
C01807,Cliente 1807,Cuenca,Corporativo,2021-12-14
C01808,Cliente 1808,Quito,Corporativo,2023-07-21
C01809,Cliente 1809,Portoviejo,Retail,2022-11-12
C01810,Cliente 1810,Montecristi,Mayorista,2021-11-06
C01811,Cliente 1811,Montecristi,VIP,2022-04-29
C01812,Cliente 1812,Montecristi,Corporativo,2023-05-28
C01813,Cliente 1813,Manta,VIP,2021-04-10
C01814,Cliente 1814,Portoviejo,Retail,2022-12-09
C01815,Cliente 1815,Manta,Mayorista,2022-12-02
C01816,Cliente 1816,Quito,Retail,2021-04-05
C01817,Cliente 1817,Quito,VIP,2022-04-11
C01818,Cliente 1818,Manta,Corporativo,2023-11-29
C01819,Cliente 1819,Guayaquil,Retail,2023-09-09
C01820,Cliente 1820,Manta,Mayorista,2021-09-23
C01821,Cliente 1821,Quito,Mayorista,2021-01-25
C01822,Cliente 1822,Manta,Retail,2022-09-11
C01823,Cliente 1823,Quito,Retail,2023-03-18
C01824,Cliente 1824,Cuenca,Retail,2021-05-11
C01825,Cliente 1825,Montecristi,Mayorista,2022-08-22
C01826,Cliente 1826,Portoviejo,Retail,2023-12-03
C01827,Cliente 1827,Manta,VIP,2022-04-12
C01828,Cliente 1828,Cuenca,Retail,2023-01-17
C01829,Cliente 1829,Manta,VIP,2023-05-29
C01830,Cliente 1830,Manta,Mayorista,2022-10-07
C01831,Cliente 1831,Guayaquil,VIP,2021-08-12
C01832,Cliente 1832,Manta,Mayorista,2022-03-08
C01833,Cliente 1833,Portoviejo,Retail,2022-03-14
C01834,Cliente 1834,Guayaquil,Retail,2023-01-11
C01835,Cliente 1835,Guayaquil,Mayorista,2023-04-29
C01836,Cliente 1836,Portoviejo,Corporativo,2021-09-03
C01837,Cliente 1837,Quito,Mayorista,2023-01-29
C01838,Cliente 1838,Portoviejo,Retail,2023-10-10
C01839,Cliente 1839,Portoviejo,Retail,2021-11-22
C01840,Cliente 1840,Manta,Retail,2021-04-09
C01841,Cliente 1841,Portoviejo,Retail,2023-12-18
C01842,Cliente 1842,Quito,VIP,2022-05-30
C01843,Cliente 1843,Portoviejo,Mayorista,2023-04-17
C01844,Cliente 1844,Cuenca,VIP,2022-06-26
C01845,Cliente 1845,Portoviejo,Mayorista,2021-09-10
C01846,Cliente 1846,Cuenca,Mayorista,2023-10-16
C01847,Cliente 1847,Cuenca,Retail,2021-03-14
C01848,Cliente 1848,Guayaquil,VIP,2022-04-25
C01849,Cliente 1849,Cuenca,Mayorista,2023-12-23
C01850,Cliente 1850,Manta,Retail,2022-12-04
C01851,Cliente 1851,Cuenca,Mayorista,2021-12-21
C01852,Cliente 1852,Montecristi,Mayorista,2021-05-26
C01853,Cliente 1853,Manta,Mayorista,2022-06-14
C01854,Cliente 1854,Portoviejo,VIP,2023-05-16
C01855,Cliente 1855,Portoviejo,Mayorista,2021-03-19
C01856,Cliente 1856,Manta,Corporativo,2023-10-05
C01857,Cliente 1857,Portoviejo,VIP,2022-05-28
C01858,Cliente 1858,Guayaquil,VIP,2022-08-05
C01859,Cliente 1859,Manta,Retail,2023-10-05
C01860,Cliente 1860,Portoviejo,Retail,2023-01-06
C01861,Cliente 1861,Cuenca,Retail,2021-04-13
C01862,Cliente 1862,Portoviejo,VIP,2023-08-09
C01863,Cliente 1863,Quito,Mayorista,2022-03-05
C01864,Cliente 1864,Portoviejo,Retail,2022-03-05
C01865,Cliente 1865,Portoviejo,Retail,2022-03-05
C01866,Cliente 1866,Montecristi,VIP,2022-09-03
C01867,Cliente 1867,Quito,Mayorista,2022-11-18
C01868,Cliente 1868,Quito,VIP,2023-08-04
C01869,Cliente 1869,Quito,Mayorista,2023-09-12
C01870,Cliente 1870,Cuenca,VIP,2022-10-16
C01871,Cliente 1871,Quito,Corporativo,2023-01-02
C01872,Cliente 1872,Quito,Mayorista,2023-03-28
C01873,Cliente 1873,Guayaquil,Mayorista,2021-12-28
C01874,Cliente 1874,Portoviejo,Retail,2022-02-13
C01875,Cliente 1875,Guayaquil,Mayorista,2023-09-01
C01876,Cliente 1876,Quito,VIP,2023-05-19
C01877,Cliente 1877,Portoviejo,Corporativo,2021-08-28
C01878,Cliente 1878,Guayaquil,Mayorista,2022-10-08
C01879,Cliente 1879,Cuenca,Mayorista,2023-01-18
C01880,Cliente 1880,Quito,VIP,2023-07-08
C01881,Cliente 1881,Cuenca,VIP,2022-10-15
C01882,Cliente 1882,Guayaquil,Retail,2021-05-29
C01883,Cliente 1883,Montecristi,Mayorista,2021-08-08
C01884,Cliente 1884,Guayaquil,VIP,2022-08-12
C01885,Cliente 1885,Cuenca,Mayorista,2022-10-03
C01886,Cliente 1886,Quito,Retail,2023-12-22
C01887,Cliente 1887,Quito,Retail,2023-10-11
C01888,Cliente 1888,Cuenca,VIP,2021-08-13
C01889,Cliente 1889,Montecristi,Retail,2021-04-25
C01890,Cliente 1890,Quito,Mayorista,2021-06-19
C01891,Cliente 1891,Cuenca,Retail,2023-07-15
C01892,Cliente 1892,Portoviejo,Mayorista,2021-09-21
C01893,Cliente 1893,Guayaquil,Mayorista,2021-12-28
C01894,Cliente 1894,Manta,VIP,2023-06-30
C01895,Cliente 1895,Portoviejo,VIP,2022-04-17
C01896,Cliente 1896,Quito,VIP,2023-11-13
C01897,Cliente 1897,Montecristi,VIP,2023-03-24
C01898,Cliente 1898,Guayaquil,VIP,2022-12-19
C01899,Cliente 1899,Montecristi,Retail,2023-12-30
C01900,Cliente 1900,Montecristi,Corporativo,2021-11-04
C01901,Cliente 1901,Manta,Corporativo,2021-01-09
C01902,Cliente 1902,Guayaquil,Mayorista,2021-08-12
C01903,Cliente 1903,Cuenca,Corporativo,2023-07-20
C01904,Cliente 1904,Cuenca,Corporativo,2023-09-11
C01905,Cliente 1905,Manta,VIP,2023-09-18
C01906,Cliente 1906,Quito,Retail,2021-12-14
C01907,Cliente 1907,Guayaquil,Mayorista,2021-12-14
C01908,Cliente 1908,Cuenca,Mayorista,2023-08-17
C01909,Cliente 1909,Guayaquil,Mayorista,2023-03-24
C01910,Cliente 1910,Montecristi,VIP,2023-05-14
C01911,Cliente 1911,Montecristi,Mayorista,2022-10-29
C01912,Cliente 1912,Guayaquil,Corporativo,2022-03-16
C01913,Cliente 1913,Montecristi,VIP,2021-03-06
C01914,Cliente 1914,Manta,Retail,2022-06-13
C01915,Cliente 1915,Guayaquil,VIP,2021-11-29
C01916,Cliente 1916,Cuenca,Retail,2021-04-11
C01917,Cliente 1917,Montecristi,Corporativo,2021-05-14
C01918,Cliente 1918,Cuenca,Corporativo,2021-06-20
C01919,Cliente 1919,Portoviejo,VIP,2023-08-20
C01920,Cliente 1920,Manta,VIP,2023-07-07
C01921,Cliente 1921,Guayaquil,Retail,2022-12-31
C01922,Cliente 1922,Portoviejo,Corporativo,2023-05-23
C01923,Cliente 1923,Montecristi,Mayorista,2023-05-17
C01924,Cliente 1924,Portoviejo,Mayorista,2021-03-21
C01925,Cliente 1925,Montecristi,Retail,2021-01-30
C01926,Cliente 1926,Quito,Mayorista,2022-05-11
C01927,Cliente 1927,Guayaquil,VIP,2021-05-06
C01928,Cliente 1928,Montecristi,Retail,2021-07-06
C01929,Cliente 1929,Portoviejo,Retail,2022-05-14
C01930,Cliente 1930,Portoviejo,Corporativo,2023-11-17
C01931,Cliente 1931,Cuenca,Corporativo,2021-09-10
C01932,Cliente 1932,Quito,VIP,2022-03-04
C01933,Cliente 1933,Guayaquil,Mayorista,2021-06-08
C01934,Cliente 1934,Portoviejo,Corporativo,2022-04-14
C01935,Cliente 1935,Quito,Corporativo,2022-09-24
C01936,Cliente 1936,Manta,Mayorista,2022-05-21
C01937,Cliente 1937,Guayaquil,VIP,2022-01-08
C01938,Cliente 1938,Cuenca,Mayorista,2023-01-26
C01939,Cliente 1939,Portoviejo,Mayorista,2022-05-27
C01940,Cliente 1940,Portoviejo,Mayorista,2023-02-21
C01941,Cliente 1941,Manta,Corporativo,2023-05-07
C01942,Cliente 1942,Quito,Corporativo,2023-04-17
C01943,Cliente 1943,Portoviejo,Mayorista,2021-12-05
C01944,Cliente 1944,Montecristi,Corporativo,2023-10-22
C01945,Cliente 1945,Portoviejo,Corporativo,2022-01-27
C01946,Cliente 1946,Cuenca,Mayorista,2021-06-27
C01947,Cliente 1947,Guayaquil,Retail,2021-01-04
C01948,Cliente 1948,Quito,VIP,2023-11-11
C01949,Cliente 1949,Quito,Corporativo,2023-03-10
C01950,Cliente 1950,Manta,Corporativo,2023-02-16
C01951,Cliente 1951,Quito,Corporativo,2022-05-06
C01952,Cliente 1952,Cuenca,VIP,2023-03-06
C01953,Cliente 1953,Montecristi,Retail,2022-02-07
C01954,Cliente 1954,Manta,Mayorista,2021-04-26
C01955,Cliente 1955,Guayaquil,Retail,2023-05-07
C01956,Cliente 1956,Cuenca,Mayorista,2021-10-01
C01957,Cliente 1957,Guayaquil,Retail,2021-07-02
C01958,Cliente 1958,Manta,Mayorista,2022-03-04
C01959,Cliente 1959,Portoviejo,Corporativo,2021-01-18
C01960,Cliente 1960,Manta,Retail,2022-11-27
C01961,Cliente 1961,Montecristi,Retail,2021-07-03
C01962,Cliente 1962,Quito,Mayorista,2021-02-17
C01963,Cliente 1963,Guayaquil,Retail,2021-04-02
C01964,Cliente 1964,Quito,Mayorista,2021-12-23
C01965,Cliente 1965,Guayaquil,VIP,2021-08-09
C01966,Cliente 1966,Manta,Corporativo,2021-11-29
C01967,Cliente 1967,Guayaquil,Corporativo,2022-01-25
C01968,Cliente 1968,Cuenca,Retail,2021-07-03
C01969,Cliente 1969,Montecristi,VIP,2022-10-17
C01970,Cliente 1970,Quito,Corporativo,2021-09-02
C01971,Cliente 1971,Montecristi,VIP,2023-01-31
C01972,Cliente 1972,Portoviejo,Retail,2021-09-05
C01973,Cliente 1973,Portoviejo,Corporativo,2023-03-13
C01974,Cliente 1974,Cuenca,Corporativo,2021-05-04
C01975,Cliente 1975,Cuenca,VIP,2023-08-19
C01976,Cliente 1976,Manta,VIP,2023-07-04
C01977,Cliente 1977,Quito,Mayorista,2022-06-21
C01978,Cliente 1978,Montecristi,Mayorista,2021-05-30
C01979,Cliente 1979,Portoviejo,VIP,2022-11-19
C01980,Cliente 1980,Cuenca,VIP,2022-05-19
C01981,Cliente 1981,Guayaquil,Corporativo,2023-10-07
C01982,Cliente 1982,Cuenca,VIP,2021-03-26
C01983,Cliente 1983,Manta,Retail,2022-09-29
C01984,Cliente 1984,Guayaquil,Corporativo,2023-02-20
C01985,Cliente 1985,Manta,Corporativo,2021-05-09
C01986,Cliente 1986,Portoviejo,VIP,2021-08-30
C01987,Cliente 1987,Manta,Retail,2022-08-18
C01988,Cliente 1988,Quito,Retail,2022-06-13
C01989,Cliente 1989,Cuenca,VIP,2021-12-22
C01990,Cliente 1990,Guayaquil,VIP,2021-07-22
C01991,Cliente 1991,Guayaquil,Retail,2023-05-02
C01992,Cliente 1992,Portoviejo,Retail,2022-07-19
C01993,Cliente 1993,Guayaquil,VIP,2023-03-08
C01994,Cliente 1994,Guayaquil,Mayorista,2023-03-30
C01995,Cliente 1995,Guayaquil,Corporativo,2023-09-15
C01996,Cliente 1996,Montecristi,Corporativo,2021-08-25
C01997,Cliente 1997,Guayaquil,Corporativo,2023-09-24
C01998,Cliente 1998,Montecristi,Retail,2021-01-12
C01999,Cliente 1999,Portoviejo,Mayorista,2021-02-13
C02000,Cliente 2000,Cuenca,Mayorista,2023-06-22
C02001,Cliente 2001,Guayaquil,Corporativo,2022-03-12
C02002,Cliente 2002,Montecristi,Corporativo,2022-06-25
C02003,Cliente 2003,Cuenca,Corporativo,2023-06-19
C02004,Cliente 2004,Manta,Mayorista,2023-03-13
C02005,Cliente 2005,Guayaquil,Corporativo,2021-02-04
C02006,Cliente 2006,Quito,Corporativo,2021-04-13
C02007,Cliente 2007,Manta,Mayorista,2023-02-02
C02008,Cliente 2008,Cuenca,Mayorista,2023-02-19
C02009,Cliente 2009,Cuenca,Retail,2022-12-12
C02010,Cliente 2010,Quito,Retail,2021-08-30
C02011,Cliente 2011,Portoviejo,Retail,2023-05-08
C02012,Cliente 2012,Guayaquil,Corporativo,2021-04-24
C02013,Cliente 2013,Portoviejo,VIP,2021-12-20
C02014,Cliente 2014,Guayaquil,Mayorista,2021-01-25
C02015,Cliente 2015,Manta,Retail,2022-04-18
C02016,Cliente 2016,Portoviejo,Mayorista,2022-10-03
C02017,Cliente 2017,Guayaquil,Mayorista,2022-09-24
C02018,Cliente 2018,Portoviejo,Retail,2022-10-29
C02019,Cliente 2019,Montecristi,Retail,2021-08-14
C02020,Cliente 2020,Manta,VIP,2023-07-26
C02021,Cliente 2021,Manta,Mayorista,2021-08-01
C02022,Cliente 2022,Manta,Retail,2023-05-26
C02023,Cliente 2023,Manta,Corporativo,2021-05-16
C02024,Cliente 2024,Manta,Corporativo,2023-10-05
C02025,Cliente 2025,Manta,Retail,2023-12-11
C02026,Cliente 2026,Cuenca,Mayorista,2022-11-07
C02027,Cliente 2027,Montecristi,Corporativo,2022-12-19
C02028,Cliente 2028,Manta,Mayorista,2023-11-03
C02029,Cliente 2029,Cuenca,Corporativo,2022-06-12
C02030,Cliente 2030,Portoviejo,Mayorista,2022-01-10
C02031,Cliente 2031,Cuenca,Retail,2021-03-03
C02032,Cliente 2032,Cuenca,Retail,2023-06-13
C02033,Cliente 2033,Portoviejo,Mayorista,2021-01-13
C02034,Cliente 2034,Portoviejo,Retail,2022-06-03
C02035,Cliente 2035,Portoviejo,VIP,2023-06-13
C02036,Cliente 2036,Montecristi,Mayorista,2021-12-12
C02037,Cliente 2037,Montecristi,Retail,2021-07-15
C02038,Cliente 2038,Guayaquil,VIP,2022-12-27
C02039,Cliente 2039,Portoviejo,Mayorista,2021-08-16
C02040,Cliente 2040,Manta,Corporativo,2021-09-19
C02041,Cliente 2041,Quito,Retail,2023-04-23
C02042,Cliente 2042,Portoviejo,VIP,2021-02-01
C02043,Cliente 2043,Montecristi,Corporativo,2021-12-23
C02044,Cliente 2044,Manta,Corporativo,2023-10-10
C02045,Cliente 2045,Manta,VIP,2021-03-26
C02046,Cliente 2046,Quito,Corporativo,2022-05-31
C02047,Cliente 2047,Portoviejo,VIP,2021-07-06
C02048,Cliente 2048,Quito,Mayorista,2022-05-16
C02049,Cliente 2049,Quito,Corporativo,2023-08-12
C02050,Cliente 2050,Manta,VIP,2022-12-30
C02051,Cliente 2051,Quito,VIP,2023-05-31
C02052,Cliente 2052,Montecristi,Retail,2021-01-26
C02053,Cliente 2053,Portoviejo,VIP,2023-05-02
C02054,Cliente 2054,Montecristi,Retail,2021-10-03
C02055,Cliente 2055,Manta,Corporativo,2023-01-21
C02056,Cliente 2056,Guayaquil,Mayorista,2022-11-20
C02057,Cliente 2057,Manta,Mayorista,2021-09-26
C02058,Cliente 2058,Montecristi,VIP,2021-08-15
C02059,Cliente 2059,Montecristi,Corporativo,2022-06-10
C02060,Cliente 2060,Guayaquil,VIP,2021-10-04
C02061,Cliente 2061,Quito,Corporativo,2021-09-25
C02062,Cliente 2062,Quito,Retail,2023-03-06
C02063,Cliente 2063,Guayaquil,VIP,2023-04-26
C02064,Cliente 2064,Portoviejo,Mayorista,2021-03-19
C02065,Cliente 2065,Manta,Retail,2023-11-02
C02066,Cliente 2066,Quito,Retail,2023-08-15
C02067,Cliente 2067,Quito,Corporativo,2022-12-31
C02068,Cliente 2068,Guayaquil,Retail,2023-02-23
C02069,Cliente 2069,Montecristi,VIP,2023-07-29
C02070,Cliente 2070,Portoviejo,Corporativo,2021-05-22
C02071,Cliente 2071,Quito,Corporativo,2021-03-18
C02072,Cliente 2072,Cuenca,Retail,2022-01-28
C02073,Cliente 2073,Quito,Retail,2023-10-29
C02074,Cliente 2074,Quito,Corporativo,2021-11-07
C02075,Cliente 2075,Quito,VIP,2021-11-22
C02076,Cliente 2076,Manta,Mayorista,2023-10-20
C02077,Cliente 2077,Montecristi,Mayorista,2022-04-21
C02078,Cliente 2078,Quito,Mayorista,2021-03-31
C02079,Cliente 2079,Montecristi,VIP,2022-04-02
C02080,Cliente 2080,Manta,VIP,2021-04-08
C02081,Cliente 2081,Quito,Mayorista,2021-05-14
C02082,Cliente 2082,Manta,VIP,2021-02-28
C02083,Cliente 2083,Quito,VIP,2022-07-11
C02084,Cliente 2084,Guayaquil,Corporativo,2022-01-09
C02085,Cliente 2085,Manta,Retail,2023-08-29
C02086,Cliente 2086,Guayaquil,Corporativo,2023-04-14
C02087,Cliente 2087,Montecristi,Corporativo,2023-11-07
C02088,Cliente 2088,Manta,VIP,2021-11-13
C02089,Cliente 2089,Guayaquil,VIP,2022-01-25
C02090,Cliente 2090,Manta,Mayorista,2022-01-12
C02091,Cliente 2091,Portoviejo,Corporativo,2022-08-12
C02092,Cliente 2092,Montecristi,Retail,2023-07-12
C02093,Cliente 2093,Manta,Corporativo,2022-04-17
C02094,Cliente 2094,Manta,Corporativo,2023-01-19
C02095,Cliente 2095,Quito,VIP,2023-10-17
C02096,Cliente 2096,Quito,Corporativo,2021-02-11
C02097,Cliente 2097,Montecristi,VIP,2023-11-21
C02098,Cliente 2098,Guayaquil,VIP,2023-11-17
C02099,Cliente 2099,Guayaquil,Retail,2021-10-24
C02100,Cliente 2100,Manta,Mayorista,2021-04-06
C02101,Cliente 2101,Quito,Corporativo,2022-02-12
C02102,Cliente 2102,Cuenca,Corporativo,2023-01-25
C02103,Cliente 2103,Quito,Mayorista,2021-12-18
C02104,Cliente 2104,Montecristi,Retail,2021-03-20
C02105,Cliente 2105,Guayaquil,Corporativo,2022-10-20
C02106,Cliente 2106,Guayaquil,VIP,2023-09-26
C02107,Cliente 2107,Cuenca,Retail,2022-09-26
C02108,Cliente 2108,Cuenca,Corporativo,2023-06-21
C02109,Cliente 2109,Manta,VIP,2022-06-21
C02110,Cliente 2110,Portoviejo,Corporativo,2021-08-10
C02111,Cliente 2111,Montecristi,Corporativo,2023-07-28
C02112,Cliente 2112,Guayaquil,VIP,2021-03-04
C02113,Cliente 2113,Portoviejo,VIP,2022-03-31
C02114,Cliente 2114,Guayaquil,VIP,2021-09-30
C02115,Cliente 2115,Manta,Mayorista,2022-12-28
C02116,Cliente 2116,Portoviejo,VIP,2021-03-15
C02117,Cliente 2117,Montecristi,VIP,2022-07-02
C02118,Cliente 2118,Cuenca,Mayorista,2023-09-01
C02119,Cliente 2119,Quito,Mayorista,2021-12-16
C02120,Cliente 2120,Portoviejo,Corporativo,2022-08-27
C02121,Cliente 2121,Quito,Corporativo,2021-07-24
C02122,Cliente 2122,Montecristi,Mayorista,2023-08-23
C02123,Cliente 2123,Guayaquil,Corporativo,2021-09-09
C02124,Cliente 2124,Guayaquil,Mayorista,2023-02-07
C02125,Cliente 2125,Portoviejo,Retail,2021-09-22
C02126,Cliente 2126,Portoviejo,Retail,2023-02-28
C02127,Cliente 2127,Guayaquil,VIP,2022-08-17
C02128,Cliente 2128,Cuenca,VIP,2021-04-12
C02129,Cliente 2129,Montecristi,Retail,2021-08-20
C02130,Cliente 2130,Portoviejo,Corporativo,2022-11-14
C02131,Cliente 2131,Manta,Corporativo,2023-03-28
C02132,Cliente 2132,Montecristi,Mayorista,2022-06-12
C02133,Cliente 2133,Montecristi,VIP,2023-10-07
C02134,Cliente 2134,Manta,Retail,2023-11-22
C02135,Cliente 2135,Cuenca,Corporativo,2022-03-30
C02136,Cliente 2136,Quito,Corporativo,2023-08-24
C02137,Cliente 2137,Quito,Mayorista,2023-07-01
C02138,Cliente 2138,Manta,Retail,2022-09-05
C02139,Cliente 2139,Montecristi,Corporativo,2021-01-28
C02140,Cliente 2140,Manta,Mayorista,2021-03-21
C02141,Cliente 2141,Guayaquil,Corporativo,2023-04-26
C02142,Cliente 2142,Montecristi,Mayorista,2021-10-25
C02143,Cliente 2143,Portoviejo,Mayorista,2021-08-18
C02144,Cliente 2144,Portoviejo,Mayorista,2023-05-28
C02145,Cliente 2145,Quito,VIP,2022-06-18
C02146,Cliente 2146,Cuenca,Retail,2022-07-30
C02147,Cliente 2147,Cuenca,Corporativo,2021-04-02
C02148,Cliente 2148,Guayaquil,VIP,2023-05-15
C02149,Cliente 2149,Montecristi,Mayorista,2021-05-04
C02150,Cliente 2150,Portoviejo,Corporativo,2022-06-12
C02151,Cliente 2151,Montecristi,Corporativo,2021-05-03
C02152,Cliente 2152,Manta,Retail,2022-04-10
C02153,Cliente 2153,Montecristi,Mayorista,2023-09-12
C02154,Cliente 2154,Cuenca,VIP,2022-08-01
C02155,Cliente 2155,Montecristi,Corporativo,2022-04-08
C02156,Cliente 2156,Cuenca,Mayorista,2023-04-27
C02157,Cliente 2157,Quito,Retail,2021-07-09
C02158,Cliente 2158,Guayaquil,Corporativo,2021-10-19
C02159,Cliente 2159,Portoviejo,Corporativo,2023-07-01
C02160,Cliente 2160,Portoviejo,VIP,2022-10-28
C02161,Cliente 2161,Montecristi,VIP,2022-03-23
C02162,Cliente 2162,Guayaquil,Retail,2023-10-24
C02163,Cliente 2163,Quito,VIP,2021-03-31
C02164,Cliente 2164,Montecristi,VIP,2022-02-19
C02165,Cliente 2165,Portoviejo,Corporativo,2023-06-10
C02166,Cliente 2166,Manta,Corporativo,2021-03-01
C02167,Cliente 2167,Cuenca,Corporativo,2021-08-23
C02168,Cliente 2168,Montecristi,Retail,2021-06-17
C02169,Cliente 2169,Montecristi,Mayorista,2023-09-17
C02170,Cliente 2170,Montecristi,Mayorista,2021-07-07
C02171,Cliente 2171,Quito,Mayorista,2023-12-26
C02172,Cliente 2172,Guayaquil,Retail,2022-04-16
C02173,Cliente 2173,Portoviejo,Mayorista,2023-05-20
C02174,Cliente 2174,Montecristi,Mayorista,2021-02-08
C02175,Cliente 2175,Guayaquil,VIP,2021-09-13
C02176,Cliente 2176,Montecristi,Mayorista,2021-04-27
